11.321884073423 19.70664631669 
11.20291385348 20.560035184667 
10.997558145402 21.396847891538 
10.707957070391 22.208363566417 
10.689013204326 22.320311487789 
10.720985426095 22.429262300995 
10.797404731452 22.513242015402 
11.209492740624 22.764373911596 
11.648190525067 22.9654419394 
12.138692393373 22.99302131669 
12.888692393373 23.01489631669 
13.651943856109 23.120978375705 
14.16123672793 23.42566708252 
14.802470651199 24.178403275524 
15.136135827607 24.378021249256 
15.518692393373 24.44752131669 
15.768692393373 24.44752131669 
16.018692393373 24.44752131669 
16.405267566642 24.376502206193 
16.741357935208 24.172719619102 
17.350024701351 23.450731025877 
17.815184974053 23.168689132836 
18.578692393373 23.07039631669 
19.888692393373 23.21664631669 
21.198692393373 23.41164631669 
22.508692393373 23.55789631669 
23.818692393373 23.85039631669 
25.128692393373 24.28914631669 
26.438692393373 24.69352131669 
27.748692393373 24.84164631669 
29.058692393373 24.98977131669 
30.368692393373 25.13789631669 
31.678692393373 25.28602131669 
32.988692393373 25.63164631669 
34.298692393373 25.92789631669 
35.608692393373 26.22414631669 
36.918692393373 26.37227131669 
38.228692393373 26.56977131669 
38.478692393373 27.83164631669 
41.478692393373 28.819285547444 
43.728692393373 27.97806461275 
47.603692393373 27.454642447446 
